-1.4163419, 36.68850484166667
-1.4153457, 36.68850484166667
-1.4143495, 36.68850484166667
-1.4133533, 36.68850484166667
-1.4123571, 36.68850484166667
-1.4163419, 36.690944925
-1.4153457, 36.690944925
-1.4143495, 36.690944925
-1.4133533, 36.690944925
-1.4123571, 36.690944925
-1.4163419, 36.69338500833332
-1.4153457, 36.69338500833332
-1.4143495, 36.69338500833332
-1.4133533, 36.69338500833332
-1.4123571, 36.69338500833332
-1.4163419, 36.69582509166666
-1.4153457, 36.69582509166666
-1.4143495, 36.69582509166666
-1.4133533, 36.69582509166666
-1.4123571, 36.69582509166666
-1.4163419, 36.69826517499999
-1.4153457, 36.69826517499999
-1.4143495, 36.69826517499999
-1.4133533, 36.69826517499999
-1.4123571, 36.69826517499999
-1.4163419, 36.70070525833331
-1.4153457, 36.70070525833331
-1.4143495, 36.70070525833331
-1.4133533, 36.70070525833331
-1.4123571, 36.70070525833331
